Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
23121237,Until the End of the World (Until the End of the World #1),Sarah Lyons Fleming,"Fleming, Sarah Lyons",Julia Whelan,"=""""","=""""",1,4.20,Podium Publishing,Audible Audio,,2013,2013,,2015/02/03,"g-post-apocalyptic, did-not-finish, g-ya, z-series-1","g-post-apocalyptic (#68), did-not-finish (#10), g-ya (#80), z-series-1 (#95)",did-not-finish,"May 28, 2015<br/>oh look... another post-apocalyptic book with a protagonist named Cassie. <br/><br/>YAWN<br/><br/>And there's zombies. <br/><br/>YAWN<br/><br/>And her ex-boyfriend is a jerk<br/><br/>YAWN<br/><br/>I read half the book waiting for ANYTHING original to show up, and I just cannot do it anymore. My reading time is too precious to spend it bored to tears. ",,,,,,0,,,,,
20174424,"City of Stairs (The Divine Cities, #1)",Robert Jackson Bennett,"Bennett, Robert Jackson",,"=""080413717X""","=""9780804137171""",0,4.14,Broadway Books,Paperback,452,2014,2014,,2015/02/03,"to-read, ab-src-audible-av, ab-meta-exists, z-len-10-20-hours, ku-no, g-urban-fantasy, z-series-1","to-read (#233), ab-src-audible-av (#29), ab-meta-exists (#46), z-len-10-20-hours (#49), ku-no (#32), g-urban-fantasy (#30), z-series-1 (#94)",to-read,,,Length: 17 hrs and 49 mins<br/>Narrated By Alma Cuervo<br/><br/>OR <br/><br/>Length: 20 hrs and 3 mins<br/>Narrated By Buffy Davis<br/>,,,,0,,,,,
48484,"Blindsight (Firefall, #1)",Peter Watts,"Watts, Peter",,"=""0765312182""","=""9780765312181""",0,3.98,Tor Books,Hardcover,384,2006,2006,,2015/02/02,"to-read, ab-meta-acquired, z-loc-itunes, z-len-10-20-hours, ku-no, g-aliens, g-post-apocalyptic, ab-meta-exists, z-series-1, z-loc-fire-tablet","to-read (#232), ab-meta-acquired (#38), z-loc-itunes (#18), z-len-10-20-hours (#12), ku-no (#59), g-aliens (#8), g-post-apocalyptic (#129), ab-meta-exists (#275), z-series-1 (#93), z-loc-fire-tablet (#2)",to-read,,,Length: 11 hrs and 47 mins <br/>Narrated By T. Ryder Smith,,,,0,,,,,
18490637,My Real Children,Jo Walton,"Walton, Jo",,"=""0765332655""","=""9780765332653""",0,3.76,Tor Books,Hardcover,320,2014,2014,,2015/02/02,"to-read, ab-meta-exists, g-time-travel, ab-src-audible-av, ku-no, z-len-05-10-hours","to-read (#231), ab-meta-exists (#160), g-time-travel (#136), ab-src-audible-av (#144), ku-no (#24), z-len-05-10-hours (#76)",to-read,,,Length: 09 hrs and 30 mins<br/>Narrated By Alison Larkin<br/>Whispersync for Voice-ready,,,,0,,,,,
20821159,The Peripheral,William Gibson,"Gibson, William",,"=""0399158448""","=""9780399158445""",0,3.94,Berkley,Hardcover,485,2014,2014,,2015/02/02,"to-read, g-time-travel, ab-src-audible-av, ab-meta-exists, z-len-10-20-hours, ku-undetermined","to-read (#230), g-time-travel (#82), ab-src-audible-av (#36), ab-meta-exists (#53), z-len-10-20-hours (#50), ku-undetermined (#62)",to-read,,,Length: 14 hrs and 05 mins<br/>Narrated By Lorelei King,,,,0,,,,,
13539166,"Bowl of Heaven (Bowl of Heaven, #1)",Gregory Benford,"Benford, Gregory",Larry Niven,"=""0765328410""","=""9780765328410""",0,3.27,Tor Books,Hardcover,416,2012,2012,,2015/02/02,"to-read, ab-meta-undetermined","to-read (#229), ab-meta-undetermined (#18)",to-read,,,,,,,0,,,,,
1006354,Wildside,Steven Gould,"Gould, Steven",,"=""0812523989""","=""9780812523980""",0,4.02,Tor Science Fiction,Mass Market Paperback,316,1997,1996,,2015/02/01,"to-read, ab-src-audible-av, ab-meta-exists, z-len-10-20-hours, ku-cheap","to-read (#228), ab-src-audible-av (#33), ab-meta-exists (#50), z-len-10-20-hours (#51), ku-cheap (#61)",to-read,,,Length: 11 hrs and 43 mins<br/>Narrated By Paul Boehmer,,,,0,,,,,
24357715,The Fold,Peter Clines,"Clines, Peter",,"=""""","=""""",5,3.82,Crown,Kindle Edition,386,2015,2015,2016/02/28,2015/02/01,"z-len-10-20-hours, g-big-dumb-object, g-sci-fi, z-read-src-audible, favorites","z-len-10-20-hours (#13), g-big-dumb-object (#6), g-sci-fi (#33), z-read-src-audible (#13), favorites (#25)",read,"Another home run from Clines. I was totally caught unaware by [b:14|15062217|14|Peter Clines|https://d.gr-assets.com/books/1338999953s/15062217.jpg|20716929], and really looking forward to more from him. This book did not let me down. There's definitely a lot of common ground with 14 (smart outsider has to figure out a STRANGE situation), but that is a plus, as this genre seems to be very appealling to me lately. If you're a fan of 14 you'll definitely be a fan of this one, too.",,Length: 10 hrs and 52 mins<br/>Narrated By Ray Porter,,,,0,,,,,
18692289,"Meta (Meta, #1)",Tom   Reynolds,"Reynolds, Tom",,"=""1492263710""","=""9781492263715""",0,3.79,Createspace Independent Publishing Platform,Paperback,229,2013,2013,,2015/01/23,"to-read, z-len-05-10-hours, g-superpowers, ab-meta-exists, ab-src-audible-av, z-series-1, ku-undetermined","to-read (#227), z-len-05-10-hours (#52), g-superpowers (#18), ab-meta-exists (#126), ab-src-audible-av (#124), z-series-1 (#92), ku-undetermined (#61)",to-read,,,Length: 05 hrs and 53 mins<br/>Narrated By Tom Reynolds,,,,0,,,,,
1198133,Special Deliverance,Clifford D. Simak,"Simak, Clifford D.",,"=""0345291409""","=""9780345291400""",0,3.64,Ballantine Books (Mm),Mass Market Paperback,224,1982,1982,,2015/01/21,"to-read, ab-meta-undetermined","to-read (#226), ab-meta-undetermined (#15)",to-read,,,,,,,0,,,,,
749363,October the First Is Too Late,Fred Hoyle,"Hoyle, Fred",,"=""0671559435""","=""9780671559434""",0,3.36,Baen,Paperback,281,1985,1966,,2015/01/21,"to-read, ab-meta-undetermined, g-time-travel","to-read (#225), ab-meta-undetermined (#14), g-time-travel (#81)",to-read,,,,,,,0,,,,,
1402910,The Coming of the Quantum Cats,Frederik Pohl,"Pohl, Frederik",,"=""0553763393""","=""9780553763393""",0,3.38,Spectra,Paperback,304,1995,1986,,2015/01/16,"to-read, ab-meta-undetermined, g-time-travel","to-read (#224), ab-meta-undetermined (#13), g-time-travel (#80)",to-read,,,,,,,0,,,,,
8680417,"Midnight Riot (Peter Grant, #1)",Ben Aaronovitch,"Aaronovitch, Ben",,"=""034552425X""","=""9780345524256""",0,3.92,Random House Ballantine,Paperback,310,2011,2011,,2015/01/16,"to-read, ab-src-audible-av, ab-meta-exists, z-series-1, ku-undetermined","to-read (#223), ab-src-audible-av (#39), ab-meta-exists (#56), z-series-1 (#91), ku-undetermined (#60)",to-read,,,,,,,0,,,,,
12160357,Axis,Robert Charles Wilson,"Wilson, Robert Charles",Scott Brick,"=""""","=""""",3,3.48,Macmillan Audio,Audible Audio,10,2008,2007,2015/02/21,2015/01/08,"g-post-apocalyptic, z-read-src-un, z-len-10-20-hours","g-post-apocalyptic (#67), z-read-src-un (#78), z-len-10-20-hours (#155)",read,"I really liked [b:Spin|910863|Spin (Spin, #1)|Robert Charles Wilson|https://d.gr-assets.com/books/1406383726s/910863.jpg|47562] a lot. It had a Big Hook - the world enclosed in a bubble while the rest of the universe ages 4 billion years - and that hook was essential to my enjoyment of the book. <br/><br/>Axis had no Big Hook. <br/><br/>Granted, not every book requires a Spin-level Big Hook, but there should be SOMETHING there to attract you and keep you engaged. <br/><br/>Axis had no Big Hook. <br/><br/>I kept waiting for the Big Hook to arrive, and it never did. So, ultimately - I was disappointed with this book. The premise was lacking (altered human boy seeks alien enlightenment), and the characters were uninteresting. <br/><br/>I'm going to give the next sequel ([b:Vortex|9359796|Vortex|Robert Charles Wilson|https://d.gr-assets.com/books/1312034516s/9359796.jpg|13438392]) a shot solely on the strength of Spin, but I might bail if there's no Big Hook apparent early.",,Length: 10 hrs and 44 mins<br/>Narrated By Scott Brick,,,,0,,,,,
28459,Rudin,Ivan Turgenev,"Turgenev, Ivan",Constance Garnett,"=""1426450427""","=""9781426450426""",0,3.74,BiblioLife,Paperback,148,2008,1856,,2014/12/25,literature,literature (#11),literature,,,,,,,0,,,,,
840278,"Eon (The Way, #1)",Greg Bear,"Bear, Greg",,"=""0812520475""","=""9780812520477""",0,3.85,Tor Science Fiction,Paperback,512,1991,1984,,2014/12/20,"to-read, g-time-travel, ab-meta-exists, ab-src-audible-av, z-len-10-20-hours, z-series-1, ku-undetermined","to-read (#222), g-time-travel (#79), ab-meta-exists (#118), ab-src-audible-av (#115), z-len-10-20-hours (#47), z-series-1 (#90), ku-undetermined (#59)",to-read,,,Length: 17 hrs and 09 mins<br/>Narrated By Stefan Rudnicki,,,,0,,,,,
691923,The Snow,Adam Roberts,"Roberts, Adam",,"=""0575076518""","=""9780575076518""",0,3.21,Gollancz,Paperback,360,2005,2004,,2014/12/20,"to-read, ab-meta-undetermined, g-post-apocalyptic","to-read (#221), ab-meta-undetermined (#12), g-post-apocalyptic (#66)",to-read,,,,,,,0,,,,,
195753,Some Will Not Die,Algis Budrys,"Budrys, Algis",,"=""1587760290""","=""9781587760297""",0,3.44,Vivisphere Publishing,Paperback,224,2001,1961,,2014/12/20,"to-read, ab-meta-undetermined, g-post-apocalyptic","to-read (#220), ab-meta-undetermined (#11), g-post-apocalyptic (#65)",to-read,,,,,,,0,,,,,
135289,A Wrinkle in the Skin,John Christopher,"Christopher, John",,"=""1587152355""","=""9781587152351""",0,3.80,Cosmos Books (PA),Paperback,256,2000,1965,,2014/12/19,"to-read, g-post-apocalyptic, ku-no, ab-meta-undetermined","to-read (#219), g-post-apocalyptic (#64), ku-no (#12), ab-meta-undetermined (#42)",to-read,,,,,,,0,,,,,
64725,"A World Out of Time (The State, #1)",Larry Niven,"Niven, Larry",,"=""0345336968""","=""9780345336965""",0,3.79,Del Rey / Ballantine,Mass Market Paperback,246,1986,1976,,2014/12/19,"to-read, g-post-apocalyptic, g-time-travel, ab-src-audible-av, ab-meta-exists, z-len-05-10-hours, z-series-1, ku-undetermined","to-read (#218), g-post-apocalyptic (#63), g-time-travel (#78), ab-src-audible-av (#120), ab-meta-exists (#122), z-len-05-10-hours (#53), z-series-1 (#89), ku-undetermined (#58)",to-read,,,Length: 07 hrs and 59 mins<br/>Narrated By Tom Weiner,,,,0,,,,,
872586,The Crucible of Time,John Brunner,"Brunner, John",,"=""0345312244""","=""9780345312242""",0,3.70,Ballantine Books (NY),Hardcover,368,1983,1983,,2014/12/19,"ab-meta-undetermined, g-time-travel, to-read","ab-meta-undetermined (#10), g-time-travel (#77), to-read (#217)",to-read,,,,,,,0,,,,,
114555,Vanishing Point,Michaela Roessner,"Roessner, Michaela",,"=""0812516729""","=""9780812516722""",0,3.70,Tor Books,Mass Market Paperback,384,1994,,,2014/12/19,"to-read, g-post-apocalyptic, zz-ab-meta-none-all-dates, ku-yes, zz-ab-meta-none-201611","to-read (#216), g-post-apocalyptic (#62), zz-ab-meta-none-all-dates (#51), ku-yes (#27), zz-ab-meta-none-201611 (#27)",to-read,,,,,,,0,,,,,
18108877,"Timebound (The Chronos Files, #1)",Rysa Walker,"Walker, Rysa",,"=""""","=""""",5,3.86,Skyscape,Kindle Edition,366,2014,2012,2015/09/04,2014/12/19,"g-time-travel, z-len-10-20-hours, z-read-src-ku, favorites, g-ya, z-series-1","g-time-travel (#76), z-len-10-20-hours (#46), z-read-src-ku (#11), favorites (#19), g-ya (#79), z-series-1 (#88)",read,"Very pleasantly surprised by this book. Half expected it to be a fluffy little uncomplicated YA book heavy on romance, but it was actually quite a bit deeper and slightly darker than that. Thankfully, the romance angle was not quite as severe as in, say, Hunger Games, and actually forms an interesting part of the plot (as opposed to just being there in order to add appeal to the teen crowd). Also, Trey did not turn out the way I thought he would. <spoiler>I thought he was working for Saul</spoiler> Looking forward to the rest of the series. ",,Length: 12 hrs and 07 mins<br/>Narrated By Kate Rudd,,,,0,,,,,
8835379,"Ruby Red (Precious Stone Trilogy, #1)",Kerstin Gier,"Gier, Kerstin",Anthea Bell,"=""0805092528""","=""9780805092523""",0,4.13,Henry Holt,Hardcover,324,2011,2009,,2014/12/19,"to-read, g-time-travel, ab-meta-acquired, z-loc-itunes, z-len-05-10-hours, ab-meta-exists, g-ya, z-series-1, 20161118","to-read (#215), g-time-travel (#75), ab-meta-acquired (#36), z-loc-itunes (#20), z-len-05-10-hours (#13), ab-meta-exists (#249), g-ya (#78), z-series-1 (#87), 20161118 (#1)",to-read,,,Length: 08 hrs and 50 mins<br/>Narrated By Marisa Calin<br/>,,,,0,,,,,
581126,Somewhere In Time,Richard Matheson,"Matheson, Richard",,"=""0312868863""","=""9780312868864""",0,3.90,Tor Books,Paperback,316,1999,1975,,2014/12/19,"g-time-travel, to-read, ab-src-audible-av, ab-meta-exists, ku-undetermined","g-time-travel (#74), to-read (#214), ab-src-audible-av (#40), ab-meta-exists (#57), ku-undetermined (#57)",to-read,,,,,,,0,,,,,
20827593,"The Jennifer Morgue (Laundry Files, #2)",Charles Stross,"Stross, Charles",Jack Hawkins,"=""""","=""""",0,4.03,Hachette Digital,Audiobook,,2013,2006,,2014/12/19,"to-read, z-meta-sequels-unread, ab-meta-acquired, z-loc-itunes, z-len-10-20-hours, ab-meta-exists, z-series-2","to-read (#213), z-meta-sequels-unread (#3), ab-meta-acquired (#25), z-loc-itunes (#9), z-len-10-20-hours (#14), ab-meta-exists (#274), z-series-2 (#24)",to-read,,,Length: 13 hrs and 46 mins<br/>Narrated By Gideon Emery,,,,0,,,,,
23958705,"The Concrete Jungle (Laundry Files, #1.5)",Charles Stross,"Stross, Charles",,"=""""","=""""",4,3.93,,Audible Audio,,,2004,2014/12/19,2014/12/19,"g-urban-fantasy, z-read-src-un, z-series-1-5","g-urban-fantasy (#7), z-read-src-un (#77), z-series-1-5 (#3)",read,"As the back quarter of [b:The Atrocity Archives|101869|The Atrocity Archives (Laundry Files, #1)|Charles Stross|https://d.gr-assets.com/books/1440461724s/101869.jpg|322252], this story was a lot better than the first part of the book, as it required less exposition and was able to get right into the meat. I think I'll continue with the series if this is how it'll continue to be.",,,,,,0,,,,,
1471959,The Time Masters,Wilson Tucker,"Tucker, Wilson",,"=""0586039171""","=""9780586039175""",0,3.37,Panther Books Ltd,Paperback,159,1974,1952,,2014/12/19,"ab-meta-undetermined, g-time-travel, to-read","ab-meta-undetermined (#9), g-time-travel (#73), to-read (#212)",to-read,,,,,,,0,,,,,
845489,The Year of the Quiet Sun,Wilson Tucker,"Tucker, Wilson",,"=""0020298951""","=""9780020298953""",0,3.69,Collier Books,Paperback,252,1990,1970,,2014/12/19,"ab-meta-undetermined, g-post-apocalyptic, g-time-travel, to-read","ab-meta-undetermined (#8), g-post-apocalyptic (#61), g-time-travel (#72), to-read (#211)",to-read,,,,,,,0,,,,,
262359,The Wind from Nowhere,J.G. Ballard,"Ballard, J.G.",,"=""014002591X""","=""9780140025910""",0,3.37,Penguin Books,Paperback,192,1976,1962,,2014/12/10,"to-read, ab-meta-undetermined, g-post-apocalyptic","to-read (#210), ab-meta-undetermined (#7), g-post-apocalyptic (#60)",to-read,,,,,,,0,,,,,
1669906,Ariel,Steven R. Boyett,"Boyett, Steven R.",,"=""0441029205""","=""9780441029204""",0,3.64,Ace,Paperback,325,1983,1983,,2014/12/09,"to-read, z-meta-short-list-unacquired, g-post-apocalyptic, ab-src-audible-av, ku-cheap, z-len-10-20-hours, ab-meta-exists, g-ya","to-read (#209), z-meta-short-list-unacquired (#4), g-post-apocalyptic (#57), ab-src-audible-av (#175), ku-cheap (#3), z-len-10-20-hours (#128), ab-meta-exists (#273), g-ya (#77)",to-read,,,Length: 13 hrs and 02 mins<br/>Narrated By Ramon De Ocampo,,,,0,,,,,
24703010,"Exo (Jumper, #4)",Steven Gould,"Gould, Steven",Emily Rankin,"=""""","=""""",2,4.06,Audible Studios,Audible Audio,,2014,2014,2015/03/09,2014/12/09,"g-superpowers, z-read-src-un, z-len-10-20-hours, g-ya, z-series-4","g-superpowers (#13), z-read-src-un (#76), z-len-10-20-hours (#103), g-ya (#76), z-series-4 (#11)",read,"This is the fourth book in the Jumper series, and I know that because that's what it says on the cover and there are a lot of common characters. But while the first three were all thrilling and infuriating (in a good way), this one was beyond dull. Frankly, even calling it ""dull"" is being kind. A good (""good"") 90% of this book read like the author wanted to show off all of the study notes that he collected while going insane studying <spoiler>Astrophysics</spoiler>. <br/><br/>I appreciate that Gould needed to take the series in a new direction, but it's very obvious that this story has been told now. Even [b:Impulse|13614730|Impulse (Jumper, #3)|Steven Gould|https://d.gr-assets.com/books/1342631587s/13614730.jpg|19215400] was greatly stretching the story, and that one didn't have anything truly EXCITING happen until the last couple of dozen pages. This book suffers from a similar fate, only moreso - it really seems that the author forgot that he had an over-arching series story to address, so he quickly cobbled something together at the last minute. In fact, I would go so far as to say that <spoiler>Cent's easy handling of the bad guys in both this and the previous book effectively undo all of the excrutiatingly thrilling danger of the first 2 books</spoiler>.<br/><br/>I wouldn't be surprised if somebody convinces Gould that he could wring another story out of this series, but I doubt I'll come along for that one.",,Length: 15 hrs and 58 mins<br/>Narrated By Emily Rankin<br/>,,,,0,,,,,
17736372,"Impulse (Jumper, #3)",Steven Gould,"Gould, Steven",Emily Rankin,"=""""","=""""",4,4.04,Audible Frontiers,Audiobook,12,2013,2013,2015/01/21,2014/12/09,"g-superpowers, z-read-src-un, z-len-10-20-hours, g-ya, z-series-3","g-superpowers (#12), z-read-src-un (#75), z-len-10-20-hours (#104), g-ya (#75), z-series-3 (#17)",read,"This book was almost as infuriating as the last one - and by that I'm referring to the fact that the protagonist (here, Davey and Millie's daughter Cent) finds herself caught up in a situation where there are people being very mean and evil to innocents who cannot defend themselves. As in the previous book, this left me with a feeling of impotent rage as I was forced to sit by the side and just watch helplessly as these people were hurt, harassed, and worse. <br/><br/>The first half of the book was pretty much a retread of Mean Girls, but eventually the story took a darker turn.<br/><br/>It seemed that the pacing (is that the correct term?) of the story was a bit off as the first part (Mean Girls redux) was a slow burner, and then the rest of the book rushed through the action, with some elements left unresolved. At the rate that it was going I was fully expecting it to end on a cliff-hanger, but it all skidded to a stop in a single chapter (or 2). <br/><br/>I've been enjoying this series quite a bit more than I first expected to, and I'm looking forward to the next one.<br/><br/>Audiobook notes: the narrator (Emily Rankin) did a fine job, giving distinctive voices to the characters, including the males. The only obvious mispronunciation was on the seemingly simple ""ethernet"". ",,Length: 11 hrs and 33 mins<br/>Narrated By Emily Rankin<br/>,,,,0,,,,,
20926278,Revival,Stephen King,"King, Stephen",,"=""1476770387""","=""9781476770383""",0,3.75,Scribner,Hardcover,405,2014,2014,,2014/12/07,"to-read, ab-src-audible-av, ab-meta-exists, z-len-10-20-hours, ku-undetermined","to-read (#208), ab-src-audible-av (#123), ab-meta-exists (#125), z-len-10-20-hours (#80), ku-undetermined (#56)",to-read,,,Length: 13 hrs and 24 mins<br/>Narrated By David Morse,,,,0,,,,,
24954391,The First Fifteen Lives of Harry August,Claire North,"North, Claire",Peter Kenny,"=""""","=""""",5,4.04,Hachette Audio UK,Audiobook,12,2014,2014,2015/03/20,2014/11/21,"g-time-travel, favorites, z-len-10-20-hours, z-read-src-un","g-time-travel (#71), favorites (#12), z-len-10-20-hours (#77), z-read-src-un (#74)",read,"One of my all-time favorite books is Ken Grimwood's [b:Replay|341735|Replay|Ken Grimwood|https://d.gr-assets.com/books/1426577519s/341735.jpg|1804797]. I was initially skeptical about this book, as it seemed to be just a derivation, if not a rip-off, of Replay. Well, I'm very pleased to say that while F15LofHA uses a similar mechanism, it is definitely a much different animal than Replay. I still like Replay more than this book, but that's only because I have a much more emotional attachment to that one.<br/>If it were possible, I would give this book 6 stars. It was exciting, and while not unpredictable, it was a delight seeing where the story was going. This is a book that I'll be thinking of for some time. Like Replay.",,Length: 12 hrs and 10 mins<br/>Narrated By Peter Kenny<br/>,,,,0,,,,,
